Student ID,Gender,Type of Examinee,Pre-assessment 2025,Anatomy,Physiology,Parasitology,Pharmacology,Pathology,Zootechnics,Microbiology & Public Health,Medicine,Surgery,Post-assessment 2025,Pre-assessment 2025_last,Anatomy_last,Physiology_last,Parasitology_last,Pharmacology_last,Pathology_last,Zootechnics_last,Microbiology & Public Health_last,Medicine_last,Surgery_last,Post-assessment 2025_last,Pre-assessment 2025_best,Anatomy_best,Physiology_best,Parasitology_best,Pharmacology_best,Pathology_best,Zootechnics_best,Microbiology & Public Health_best,Medicine_best,Surgery_best,Post-assessment 2025_best,avg_best_score,max_best_score,avg_first_score,avg_last_score,total_attempts,avg_attempts,avg_improvement,score_std,num_exams,Licensure Exam Result,exam_coverage_ratio,best_minus_first,last_minus_first,best_minus_last,attempt_intensity,stability_index,score_range_proxy
Student 488,Female,Repeater,,65.0,68.0,71.0,61.0,61.0,77.0,85.0,83.0,82.0,,,65.0,68.0,71.0,62.0,61.0,77.0,85.0,78.0,73.0,,,65.0,68.0,71.0,62.0,61.0,77.0,85.0,83.0,82.0,,72.66666667,85,72.55555556,71.11111111,12,1.333333333,-1.444444444,9.340770846,9,1,0.8181818181818182,0.11111110999999596,-1.444444450000006,1.555555560000002,1.3333333333333333,0.09670458952166205,12.444444439999998
Student 489,Female,First Taker,45.0,43.0,68.0,64.0,68.0,54.0,,73.0,,71.0,,83.0,43.0,68.0,64.0,68.0,54.0,,73.0,,71.0,,83.0,43.0,68.0,64.0,68.0,54.0,,73.0,,71.0,,65.5,83,60.75,65.5,9,1.125,4.75,12.22409798,8,1,0.7272727272727273,4.75,4.75,0.0,1.125,0.0756195244100876,22.25
Student 490,Male,Repeater,43.0,37.0,57.0,,52.0,40.0,72.0,53.0,,90.0,,67.0,63.0,57.0,,52.0,40.0,72.0,53.0,,94.0,,67.0,68.0,57.0,,52.0,40.0,72.0,53.0,,96.0,,63.125,96,55.5,62.25,18,2.25,6.75,16.8898744,8,1,0.7272727272727273,7.625,6.75,0.875,2.25,0.05589754168425017,40.5
Student 491,Female,Repeater,,63.0,80.0,72.0,59.0,61.0,81.0,85.0,76.0,70.0,69.0,,63.0,80.0,72.0,59.0,61.0,81.0,85.0,76.0,70.0,84.0,,63.0,80.0,72.0,59.0,61.0,81.0,85.0,76.0,70.0,84.0,73.1,85,71.6,73.1,11,1.1,1.5,9.64307466,10,0,0.9090909090909091,1.5,1.5,0.0,1.1,0.09395781124775085,13.400000000000006
Student 492,Female,Repeater,49.0,55.0,61.0,57.0,,,62.0,58.0,70.0,60.0,51.0,87.0,75.0,62.0,57.0,,,62.0,77.0,70.0,60.0,51.0,87.0,75.0,62.0,57.0,,,62.0,77.0,70.0,60.0,51.0,66.77777778,87,58.11111111,66.77777778,15,1.666666667,8.666666667,11.33333333,9,1,0.8181818181818182,8.66666666999999,8.66666666999999,0.0,1.6666666666666667,0.08108108110299489,28.888888889999997
Student 493,Male,First Taker,52.0,62.0,,,,50.0,79.0,74.0,,,85.0,52.0,62.0,,,,50.0,85.0,74.0,,,85.0,52.0,62.0,,,,50.0,85.0,74.0,,,85.0,68.0,85,67.0,68.0,7,1.166666667,1.0,15.68438714,6,1,0.5454545454545454,1.0,1.0,0.0,1.1666666666666667,0.059936274051238546,18.0
Student 494,Female,Repeater,50.0,56.0,67.0,64.0,64.0,47.0,71.0,,,,,50.0,100.0,95.0,64.0,98.0,47.0,71.0,,,,,50.0,100.0,95.0,64.0,98.0,47.0,71.0,,,,,75.0,100,59.85714286,75.0,11,1.571428571,15.14285714,22.73030283,7,1,0.6363636363636364,15.142857139999997,15.142857139999997,0.0,1.5714285714285714,0.04214021233373363,40.14285714
Student 495,Female,First Taker,33.0,39.0,50.0,48.0,46.0,44.0,48.0,50.0,62.0,59.0,57.0,58.0,88.0,65.0,68.0,52.0,58.0,76.0,70.0,77.0,74.0,82.0,58.0,99.0,90.0,68.0,52.0,58.0,76.0,70.0,77.0,74.0,82.0,73.09090909,99,48.72727273,69.81818182,50,4.545454545,21.09090909,14.13120338,11,1,1.0,24.363636359999994,21.090909090000004,3.27272726999999,4.545454545454546,0.0660885968476091,50.27272727
Student 496,Female,Repeater,39.0,57.0,87.0,72.0,80.0,71.0,80.0,83.0,,71.0,79.0,39.0,57.0,87.0,72.0,80.0,71.0,80.0,83.0,,71.0,79.0,39.0,57.0,87.0,72.0,80.0,71.0,80.0,83.0,,71.0,79.0,71.9,87,71.9,71.9,10,1.0,0.0,14.29413244,10,0,0.9090909090909091,0.0,0.0,0.0,1.0,0.06538455214266471,15.099999999999994
Student 497,Female,First Taker,68.0,71.0,73.0,52.0,70.0,51.0,69.0,,,,,68.0,71.0,73.0,52.0,70.0,51.0,69.0,,,,,68.0,71.0,73.0,52.0,70.0,51.0,69.0,,,,,64.85714286,73,64.85714286,64.85714286,7,1.0,0.0,9.263343015,7,1,0.6363636363636364,0.0,0.0,0.0,1.0,0.09743413998133824,8.142857140000004
Student 498,Male,Repeater,30.0,39.0,65.0,47.0,37.0,23.0,71.0,57.0,53.0,58.0,63.0,81.0,92.0,79.0,52.0,37.0,60.0,86.0,98.0,53.0,58.0,100.0,93.0,92.0,96.0,52.0,37.0,92.0,86.0,98.0,53.0,58.0,100.0,77.90909091,100,49.36363636,72.36363636,32,2.909090909,23.0,22.95846051,11,1,1.0,28.545454550000002,23.0,5.545454550000002,2.909090909090909,0.04173890887449179,50.63636364
Student 499,Male,First Taker,58.0,71.0,,,,61.0,82.0,,,,,58.0,71.0,,,,61.0,82.0,,,,,58.0,71.0,,,,61.0,82.0,,,,,68.0,82,68.0,68.0,4,1.0,0.0,10.86278049,4,0,0.36363636363636365,0.0,0.0,0.0,1.0,0.08429726916408617,14.0
Student 500,Female,First Taker,43.0,52.0,54.0,54.0,43.0,46.0,49.0,60.0,63.0,66.0,,43.0,59.0,69.0,60.0,53.0,39.0,94.0,60.0,79.0,66.0,,43.0,89.0,69.0,60.0,53.0,46.0,94.0,60.0,79.0,66.0,,65.9,94,53.0,62.2,19,1.9,9.2,17.19463741,10,1,0.9090909090909091,12.900000000000006,9.200000000000003,3.700000000000003,1.9,0.05496124915632491,41.0
Student 501,Male,First Taker,70.0,61.0,62.0,65.0,65.0,58.0,76.0,75.0,75.0,73.0,,70.0,61.0,62.0,65.0,99.0,58.0,76.0,75.0,75.0,73.0,,70.0,61.0,62.0,65.0,99.0,58.0,76.0,75.0,75.0,73.0,,71.4,99,68.0,71.4,12,1.2,3.4,11.69235268,10,1,0.9090909090909091,3.4000000000000057,3.4000000000000057,0.0,1.2,0.07878759952642601,31.0
Student 502,Male,First Taker,42.0,56.0,73.0,,,67.0,76.0,70.0,76.0,72.0,,42.0,59.0,73.0,,,66.0,82.0,70.0,76.0,72.0,,42.0,59.0,73.0,,,67.0,85.0,70.0,76.0,72.0,,68.0,85,66.5,67.5,13,1.625,1.0,12.85079208,8,1,0.7272727272727273,1.5,1.0,0.5,1.625,0.07219803706706136,18.5
Student 503,Male,Repeater,,54.0,,,,,,,,,,,92.0,,,,,,,,,,,92.0,,,,,,,,,,92.0,92,54.0,92.0,2,2.0,38.0,0.0,1,1,0.09090909090909091,38.0,38.0,0.0,2.0,1.0,38.0
Student 504,Male,First Taker,83.0,,93.0,,,,,,,,,83.0,,89.0,,,,,,,,,83.0,,93.0,,,,,,,,,88.0,93,88.0,86.0,3,1.5,-2.0,7.071067812,2,1,0.18181818181818182,0.0,-2.0,2.0,1.5,0.12389934309723033,5.0
Student 505,Male,Repeater,,,76.0,55.0,64.0,46.0,,,,,62.0,,,82.0,55.0,69.0,56.0,,,,,62.0,,,92.0,55.0,69.0,56.0,,,,,62.0,66.8,92,60.6,64.8,10,2.0,4.2,15.15585695,5,1,0.45454545454545453,6.199999999999996,4.199999999999996,2.0,2.0,0.061897057091731676,31.4
Student 506,Male,First Taker,55.0,51.0,69.0,51.0,61.0,58.0,75.0,70.0,79.0,75.0,,55.0,51.0,69.0,51.0,61.0,58.0,75.0,70.0,79.0,75.0,,55.0,51.0,69.0,51.0,61.0,58.0,75.0,70.0,79.0,75.0,,64.4,79,64.4,64.4,10,1.0,0.0,10.49020707,10,1,0.9090909090909091,0.0,0.0,0.0,1.0,0.08703063346968908,14.599999999999994
Student 507,Male,First Taker,48.0,84.0,,,,,85.0,,,,,48.0,84.0,,,,,85.0,,,,,48.0,84.0,,,,,85.0,,,,,72.33333333,85,72.33333333,72.33333333,3,1.0,0.0,21.07921567,3,1,0.2727272727272727,0.0,0.0,0.0,1.0,0.04529146392454257,12.666666669999998
Student 508,Female,First Taker,,27.0,,,,,,26.0,,,,,27.0,,,,,,26.0,,,,,27.0,,,,,,26.0,,,,26.5,27,26.5,26.5,2,1.0,0.0,0.7071067812,2,1,0.18181818181818182,0.0,0.0,0.0,1.0,0.5857864376222888,0.5
Student 509,Male,First Taker,23.0,69.0,82.0,57.0,,,,,,,,52.0,69.0,82.0,57.0,,,,,,,,52.0,69.0,82.0,57.0,,,,,,,,65.0,82,57.75,65.0,5,1.25,7.25,13.39153962,4,1,0.36363636363636365,7.25,7.25,0.0,1.25,0.0694852688735467,24.25
Student 510,Female,First Taker,45.0,59.0,68.0,54.0,45.0,46.0,63.0,64.0,66.0,64.0,,96.0,54.0,68.0,54.0,45.0,46.0,63.0,95.0,66.0,64.0,,96.0,59.0,68.0,54.0,45.0,46.0,63.0,95.0,66.0,64.0,,65.6,96,57.4,65.1,13,1.3,7.7,17.60807895,10,1,0.9090909090909091,8.199999999999996,7.699999999999996,0.5,1.3,0.05374009873276037,38.6
Student 511,Female,Repeater,36.0,54.0,78.0,,,,,,,,,36.0,69.0,78.0,,,,,,,,,36.0,69.0,78.0,,,,,,,,,61.0,78,56.0,61.0,4,1.333333333,5.0,22.11334439,3,0,0.2727272727272727,5.0,5.0,0.0,1.3333333333333333,0.04326504996968982,22.0
Student 512,Female,First Taker,26.0,,49.0,65.0,,,,,,,,26.0,,49.0,65.0,,,,,,,,26.0,,49.0,65.0,,,,,,,,46.66666667,65,46.66666667,46.66666667,3,1.0,0.0,19.60442127,3,0,0.2727272727272727,0.0,0.0,0.0,1.0,0.04853327287847673,18.333333330000002
Student 513,Female,First Taker,48.0,52.0,,,,,,,70.0,,,48.0,52.0,,,,,,,70.0,,,48.0,52.0,,,,,,,70.0,,,56.66666667,70,56.66666667,56.66666667,3,1.0,0.0,11.71893055,3,1,0.2727272727272727,0.0,0.0,0.0,1.0,0.07862296252572902,13.333333330000002
Student 514,Female,Repeater,50.0,56.0,57.0,53.0,47.0,35.0,45.0,64.0,71.0,58.0,53.0,45.0,56.0,57.0,53.0,47.0,35.0,57.0,64.0,71.0,57.0,53.0,50.0,56.0,57.0,53.0,47.0,35.0,57.0,64.0,71.0,58.0,53.0,54.63636364,71,53.54545455,54.09090909,14,1.272727273,0.5454545455,9.222502125,11,1,1.0,1.0909090899999967,0.5454545399999944,0.5454545500000023,1.2727272727272727,0.09782340837615625,17.454545449999998
Student 515,Female,First Taker,68.0,76.0,82.0,81.0,66.0,52.0,93.0,97.0,91.0,91.0,89.0,68.0,95.0,88.0,93.0,87.0,94.0,98.0,91.0,98.0,88.0,89.0,68.0,95.0,88.0,93.0,95.0,99.0,98.0,97.0,98.0,91.0,89.0,91.90909091,99,80.54545455,89.90909091,28,2.545454545,9.363636364,8.757334588,11,1,1.0,11.363636360000001,9.363636360000001,2.0,2.5454545454545454,0.10248700513251273,18.454545449999998
Student 516,Female,First Taker,52.0,61.0,72.0,60.0,64.0,61.0,86.0,71.0,73.0,81.0,,52.0,61.0,72.0,60.0,64.0,61.0,86.0,71.0,73.0,81.0,,52.0,61.0,72.0,60.0,64.0,61.0,86.0,71.0,73.0,81.0,,68.1,86,68.1,68.1,10,1.0,0.0,10.41846651,10,1,0.9090909090909091,0.0,0.0,0.0,1.0,0.08757743424865551,17.900000000000006
Student 517,Female,First Taker,44.0,58.0,64.0,63.0,60.0,76.0,72.0,67.0,67.0,,61.0,44.0,58.0,64.0,63.0,60.0,76.0,72.0,67.0,67.0,,61.0,44.0,58.0,64.0,63.0,60.0,76.0,72.0,67.0,67.0,,61.0,63.2,76,63.2,63.2,10,1.0,0.0,8.702490065,10,1,0.9090909090909091,0.0,0.0,0.0,1.0,0.10306632558247304,12.799999999999997
Student 518,Female,Repeater,45.0,46.0,47.0,46.0,36.0,35.0,79.0,62.0,,68.0,57.0,51.0,72.0,78.0,74.0,64.0,47.0,79.0,72.0,,68.0,93.0,51.0,72.0,78.0,74.0,64.0,47.0,79.0,72.0,,68.0,93.0,69.8,93,52.1,69.8,20,2.0,17.7,13.44784163,10,0,0.9090909090909091,17.699999999999996,17.699999999999996,0.0,2.0,0.06921449069067627,40.9
Student 519,Female,First Taker,61.0,64.0,,,,,,,,,,61.0,64.0,,,,,,,,,,61.0,64.0,,,,,,,,,,62.5,64,62.5,62.5,2,1.0,0.0,2.121320344,2,1,0.18181818181818182,0.0,0.0,0.0,1.0,0.3203772409718418,1.5
Student 520,Female,First Taker,45.0,54.0,67.0,63.0,,66.0,66.0,70.0,76.0,,,45.0,75.0,78.0,63.0,,66.0,66.0,70.0,76.0,,,45.0,75.0,78.0,63.0,,66.0,66.0,70.0,76.0,,,67.375,78,63.375,67.375,10,1.25,4.0,10.52802383,8,1,0.7272727272727273,4.0,4.0,0.0,1.25,0.08674513643853216,14.625
Student 521,Male,First Taker,65.0,80.0,96.0,87.0,68.0,70.0,81.0,84.0,83.0,85.0,,65.0,70.0,62.0,87.0,46.0,50.0,81.0,77.0,83.0,85.0,,65.0,80.0,96.0,87.0,68.0,70.0,81.0,84.0,83.0,85.0,,79.9,96,79.9,70.6,22,2.2,-9.3,9.573690801,10,1,0.9090909090909091,0.0,-9.300000000000011,9.300000000000011,2.2,0.0945743561846376,16.099999999999994
Student 522,Male,Repeater,24.0,49.0,54.0,28.0,39.0,35.0,50.0,50.0,56.0,40.0,22.0,94.0,90.0,54.0,28.0,39.0,35.0,50.0,50.0,56.0,42.0,22.0,94.0,90.0,54.0,28.0,39.0,35.0,50.0,50.0,56.0,42.0,22.0,50.90909091,94,40.63636364,50.90909091,15,1.363636364,10.27272727,22.92795039,11,0,1.0,10.272727270000004,10.272727270000004,0.0,1.3636363636363635,0.04179212944280933,53.36363636
Student 523,Female,First Taker,45.0,47.0,43.0,29.0,36.0,38.0,26.0,34.0,40.0,24.0,,45.0,47.0,43.0,29.0,36.0,38.0,26.0,34.0,40.0,24.0,,45.0,47.0,43.0,29.0,36.0,38.0,26.0,34.0,40.0,24.0,,36.2,47,36.2,36.2,10,1.0,0.0,7.941452428,10,0,0.9090909090909091,0.0,0.0,0.0,1.0,0.11183865351321645,10.799999999999997
Student 524,Female,Repeater,32.0,51.0,6.0,42.0,42.0,,63.0,56.0,60.0,60.0,54.0,96.0,47.0,66.0,26.0,47.0,,63.0,56.0,60.0,60.0,54.0,96.0,51.0,93.0,42.0,47.0,,63.0,56.0,60.0,60.0,54.0,62.2,96,46.6,57.5,17,1.7,10.9,18.17079464,10,1,0.9090909090909091,15.600000000000001,10.899999999999999,4.700000000000003,1.7,0.05216267863583979,49.4
Student 525,Female,Repeater,89.0,94.0,97.0,,,,,,,,,89.0,94.0,99.0,,,,,,,,,89.0,94.0,99.0,,,,,,,,,94.0,99,93.33333333,94.0,5,1.666666667,0.6666666667,5.0,3,0,0.2727272727272727,0.6666666699999979,0.6666666699999979,0.0,1.6666666666666667,0.16666666666666666,5.666666669999998
Student 526,Female,Repeater,35.0,57.0,54.0,62.0,58.0,45.0,50.0,60.0,69.0,71.0,75.0,35.0,100.0,83.0,78.0,52.0,45.0,50.0,56.0,69.0,97.0,75.0,35.0,100.0,96.0,78.0,58.0,45.0,50.0,60.0,69.0,97.0,75.0,69.36363636,100,57.81818182,67.27272727,22,2.0,9.454545455,22.10100779,11,1,1.0,11.545454540000001,9.454545450000005,2.0909090899999967,2.0,0.04328815474591033,42.18181818
Student 527,Female,First Taker,57.0,53.0,71.0,,83.0,94.0,49.0,62.0,65.0,72.0,57.0,57.0,82.0,55.0,,59.0,49.0,71.0,80.0,81.0,72.0,57.0,57.0,82.0,71.0,,83.0,94.0,71.0,80.0,81.0,72.0,57.0,74.8,94,66.3,66.3,21,2.1,0.0,11.65999809,10,1,0.9090909090909091,8.5,0.0,8.5,2.1,0.07898895346515807,27.700000000000003
Student 528,Female,First Taker,58.0,64.0,69.0,58.0,57.0,,,,,,,58.0,71.0,69.0,58.0,77.0,,,,,,,58.0,71.0,69.0,58.0,77.0,,,,,,,66.6,77,61.2,66.6,7,1.4,5.4,8.384509527,5,1,0.45454545454545453,5.3999999999999915,5.3999999999999915,0.0,1.4,0.10655857902034394,15.799999999999997
Student 529,Female,First Taker,54.0,67.0,71.0,62.0,56.0,51.0,85.0,76.0,84.0,77.0,,54.0,67.0,71.0,62.0,63.0,62.0,85.0,76.0,84.0,77.0,,54.0,67.0,71.0,62.0,63.0,62.0,85.0,76.0,84.0,77.0,,70.1,85,68.3,70.1,12,1.2,1.8,10.2680735,10,1,0.9090909090909091,1.7999999999999972,1.7999999999999972,0.0,1.2,0.08874631497566998,16.700000000000003
Student 530,Female,Repeater,35.0,36.0,57.0,,42.0,48.0,40.0,49.0,58.0,55.0,43.0,35.0,94.0,57.0,,85.0,80.0,89.0,93.0,62.0,55.0,47.0,35.0,94.0,57.0,,85.0,80.0,91.0,93.0,62.0,55.0,47.0,69.9,94,46.3,69.7,25,2.5,23.4,21.29919143,10,1,0.9090909090909091,23.60000000000001,23.400000000000006,0.20000000000000284,2.5,0.044844675338974835,47.7
Student 531,Female,First Taker,48.0,66.0,76.0,56.0,61.0,51.0,63.0,73.0,83.0,73.0,,48.0,66.0,76.0,56.0,61.0,51.0,63.0,73.0,83.0,73.0,,48.0,66.0,76.0,56.0,61.0,51.0,63.0,73.0,83.0,73.0,,65.0,83,65.0,65.0,10,1.0,0.0,11.35292424,10,1,0.9090909090909091,0.0,0.0,0.0,1.0,0.08095249194210229,18.0
Student 532,Female,Repeater,43.0,49.0,66.0,56.0,,,,,,56.0,,43.0,49.0,66.0,56.0,,,,,,56.0,,43.0,49.0,66.0,56.0,,,,,,56.0,,54.0,66,54.0,54.0,5,1.0,0.0,8.631338251,5,1,0.45454545454545453,0.0,0.0,0.0,1.0,0.10382773130163632,12.0
Student 533,Female,First Taker,63.0,74.0,83.0,69.0,72.0,62.0,78.0,78.0,83.0,76.0,76.0,63.0,74.0,83.0,69.0,98.0,62.0,78.0,78.0,83.0,76.0,76.0,63.0,74.0,83.0,69.0,98.0,62.0,78.0,78.0,83.0,76.0,76.0,76.36363636,98,74.0,76.36363636,12,1.090909091,2.363636364,10.03267389,11,1,1.0,2.363636360000001,2.363636360000001,0.0,1.0909090909090908,0.09063985847586763,24.0
Student 534,Female,First Taker,60.0,67.0,82.0,72.0,68.0,58.0,75.0,86.0,89.0,78.0,,60.0,82.0,82.0,72.0,68.0,58.0,75.0,86.0,89.0,78.0,,60.0,82.0,82.0,72.0,68.0,58.0,75.0,86.0,89.0,78.0,,75.0,89,73.5,75.0,11,1.1,1.5,10.51982256,10,1,0.9090909090909091,1.5,1.5,0.0,1.1,0.08680689262283221,15.5
Student 535,Male,First Taker,72.0,67.0,88.0,81.0,72.0,61.0,77.0,78.0,86.0,80.0,86.0,99.0,64.0,80.0,81.0,79.0,76.0,77.0,86.0,72.0,80.0,85.0,99.0,91.0,92.0,81.0,79.0,76.0,77.0,86.0,91.0,80.0,86.0,85.27272727,99,77.09090909,79.90909091,25,2.272727273,2.818181818,7.34970624,11,1,1.0,8.181818180000008,2.8181818200000066,5.363636360000001,2.272727272727273,0.1197646924641986,21.909090910000003
Student 536,Female,First Taker,,72.0,84.0,69.0,68.0,59.0,84.0,77.0,81.0,77.0,,,91.0,84.0,69.0,68.0,59.0,84.0,77.0,81.0,77.0,,,91.0,84.0,69.0,68.0,59.0,84.0,77.0,81.0,77.0,,76.66666667,91,74.55555556,76.66666667,10,1.111111111,2.111111111,9.861541462,9,1,0.8181818181818182,2.111111109999996,2.111111109999996,0.0,1.1111111111111112,0.09206796323510642,16.444444439999998
Student 537,Male,First Taker,44.0,41.0,55.0,48.0,35.0,48.0,55.0,64.0,71.0,60.0,,44.0,92.0,72.0,81.0,49.0,73.0,68.0,68.0,93.0,60.0,,44.0,94.0,83.0,81.0,76.0,73.0,75.0,68.0,93.0,60.0,,74.7,94,52.1,70.0,28,2.8,17.9,14.9966663,10,1,0.9090909090909091,22.6,17.9,4.700000000000003,2.8,0.06251302497946087,41.9
Student 538,Male,Repeater,,55.0,11.0,,,22.0,18.0,,,,,,91.0,87.0,,,22.0,94.0,,,,,,91.0,87.0,,,22.0,94.0,,,,,73.5,94,26.5,73.5,8,2.0,47.0,34.45286635,4,1,0.36363636363636365,47.0,47.0,0.0,2.0,0.02820646404518432,67.5
Student 539,Male,First Taker,44.0,50.0,79.0,59.0,55.0,56.0,65.0,75.0,72.0,72.0,,91.0,80.0,90.0,72.0,86.0,56.0,65.0,75.0,72.0,72.0,,95.0,84.0,90.0,72.0,86.0,56.0,65.0,75.0,72.0,72.0,,76.7,95,62.7,75.9,20,2.0,13.2,11.9540788,10,1,0.9090909090909091,14.0,13.200000000000003,0.7999999999999972,2.0,0.07719576323713578,32.3
Student 540,Male,First Taker,55.0,52.0,65.0,53.0,56.0,64.0,70.0,69.0,77.0,77.0,76.0,92.0,70.0,67.0,53.0,54.0,65.0,70.0,69.0,77.0,81.0,76.0,92.0,70.0,67.0,53.0,56.0,65.0,70.0,69.0,77.0,81.0,76.0,70.54545455,92,64.90909091,70.36363636,19,1.727272727,5.454545455,10.98511389,11,1,1.0,5.636363639999999,5.454545449999998,0.18181819000000132,1.7272727272727273,0.08343683749508367,27.090909089999997
Student 541,Male,First Taker,82.0,80.0,93.0,85.0,71.0,68.0,87.0,93.0,83.0,88.0,92.0,82.0,88.0,92.0,85.0,81.0,68.0,87.0,93.0,83.0,88.0,92.0,82.0,88.0,93.0,85.0,81.0,68.0,87.0,93.0,83.0,88.0,92.0,85.45454545,93,83.81818182,85.36363636,14,1.272727273,1.545454545,7.174449615,11,1,1.0,1.636363629999991,1.5454545399999944,0.0909090899999967,1.2727272727272727,0.12233239509666975,9.181818179999993
Student 542,Female,Repeater,42.0,44.0,68.0,,40.0,,,,,,,42.0,56.0,68.0,,40.0,,,,,,,42.0,56.0,68.0,,40.0,,,,,,,51.5,68,48.5,51.5,6,1.5,3.0,13.10216267,4,1,0.36363636363636365,3.0,3.0,0.0,1.5,0.07091110940929175,19.5
Student 543,Female,First Taker,55.0,77.0,92.0,70.0,70.0,74.0,75.0,82.0,81.0,86.0,,55.0,77.0,92.0,70.0,70.0,74.0,75.0,82.0,81.0,86.0,,55.0,77.0,92.0,70.0,70.0,74.0,75.0,82.0,81.0,86.0,,76.2,92,76.2,76.2,10,1.0,0.0,10.19585973,10,1,0.9090909090909091,0.0,0.0,0.0,1.0,0.08931873247040047,15.799999999999997
Student 544,Female,First Taker,54.0,70.0,78.0,77.0,73.0,54.0,62.0,73.0,85.0,80.0,,54.0,73.0,78.0,91.0,82.0,74.0,62.0,86.0,85.0,80.0,,54.0,73.0,78.0,91.0,82.0,74.0,62.0,86.0,85.0,80.0,,76.5,91,70.6,76.5,16,1.6,5.9,11.31616346,10,1,0.9090909090909091,5.900000000000006,5.900000000000006,0.0,1.6,0.08119411562275579,20.400000000000006
Student 545,Male,First Taker,59.0,75.0,89.0,76.0,69.0,69.0,79.0,86.0,,,85.0,59.0,75.0,89.0,80.0,97.0,77.0,79.0,86.0,,,85.0,59.0,75.0,89.0,80.0,97.0,77.0,79.0,86.0,,,85.0,80.77777778,97,76.33333333,80.77777778,13,1.444444444,4.444444444,10.61576396,9,1,0.8181818181818182,4.444444449999992,4.444444449999992,0.0,1.4444444444444444,0.08608990363815898,20.666666669999998
Student 546,Female,First Taker,54.0,64.0,69.0,88.0,55.0,54.0,86.0,84.0,84.0,72.0,84.0,54.0,64.0,69.0,88.0,55.0,54.0,37.0,84.0,84.0,72.0,84.0,54.0,64.0,69.0,88.0,55.0,54.0,86.0,84.0,84.0,72.0,84.0,72.18181818,88,72.18181818,67.72727273,12,1.090909091,-4.454545455,13.76094606,11,1,1.0,0.0,-4.454545449999998,4.454545449999998,1.0909090909090908,0.0677463352237194,15.818181820000007
Student 547,Female,Repeater,37.0,,,,,,,,,,,37.0,,,,,,,,,,,37.0,,,,,,,,,,,37.0,37,37.0,37.0,1,1.0,0.0,0.0,1,1,0.09090909090909091,0.0,0.0,0.0,1.0,1.0,0.0
Student 548,Male,First Taker,40.0,46.0,46.0,,,,,,,,,74.0,46.0,46.0,,,,,,,,,74.0,46.0,46.0,,,,,,,,,55.33333333,74,44.0,55.33333333,4,1.333333333,11.33333333,16.16580754,3,0,0.2727272727272727,11.333333330000002,11.333333330000002,0.0,1.3333333333333333,0.05825534264378686,30.0
Student 549,Female,First Taker,33.0,44.0,43.0,,43.0,40.0,52.0,,,,48.0,45.0,47.0,49.0,,43.0,41.0,66.0,,,,48.0,45.0,60.0,49.0,,43.0,42.0,66.0,,,,48.0,50.42857143,66,43.28571429,48.42857143,17,2.428571429,5.142857143,9.107819769,7,1,0.6363636363636364,7.142857139999997,5.142857139999997,2.0,2.4285714285714284,0.0989333034080141,22.71428571
Student 550,Female,First Taker,54.0,68.0,72.0,67.0,56.0,48.0,84.0,82.0,81.0,76.0,81.0,100.0,68.0,72.0,67.0,72.0,65.0,84.0,82.0,81.0,76.0,81.0,100.0,68.0,72.0,67.0,72.0,65.0,84.0,82.0,81.0,76.0,81.0,77.09090909,100,69.90909091,77.09090909,14,1.272727273,7.181818182,10.0543975,11,1,1.0,7.181818179999993,7.181818179999993,0.0,1.2727272727272727,0.09046173705984428,30.090909089999997
Student 551,Female,First Taker,45.0,45.0,,,,,,,,,,45.0,45.0,,,,,,,,,,45.0,45.0,,,,,,,,,,45.0,45,45.0,45.0,2,1.0,0.0,0.0,2,1,0.18181818181818182,0.0,0.0,0.0,1.0,1.0,0.0
Student 552,Male,First Taker,61.0,,,74.0,83.0,,,86.0,88.0,,,61.0,,,82.0,32.0,,,31.0,88.0,,,61.0,,,82.0,83.0,,,86.0,88.0,,,80.0,88,78.4,58.8,11,2.2,-19.6,10.88577053,5,1,0.45454545454545453,1.5999999999999943,-19.60000000000001,21.200000000000003,2.2,0.084134217253814,9.599999999999994
